2.738463416988467200e+17,2.756782998694133760e+17,2.917478169281822720e+17,3.826702473599385600e+17,5.797077475791994880e+17,2.197956591834103808e+18,7.923670677742157824e+18,1.750255935407783936e+19,2.603759203196810035e+19,3.606402757054116659e+19,3.971520881824576307e+19,4.724925160776689254e+19,5.464271523860709376e+19,6.319750943898337280e+19,6.962533357979906867e+19,6.921502222859213210e+19,7.063337463623712768e+19,7.783861507054161101e+19,7.857667764384903987e+19,7.539327482208872038e+19,7.686023443977443738e+19,7.823115831384368742e+19,7.637661644932041933e+19,7.628560327481963315e+19,7.127623709476519936e+19,5.711925083096324506e+19,3.566336993142610330e+19,2.779829497710719795e+19,5.663436510360240128e+18,nan
2.283929192716304384e+18,5.921473472579502080e+17,2.014182019344367616e+18,1.775954683244838912e+18,4.634206215587495936e+18,1.207464977925931008e+19,1.591222023810449408e+19,2.271113615036435661e+19,2.930128778985839002e+19,3.519409177162153984e+19,3.720477748142853325e+19,4.852586377245202842e+19,5.296442948606282957e+19,5.729933324340690944e+19,6.443813678711465574e+19,6.378073878486738534e+19,6.571052242910262067e+19,7.129971826508798362e+19,7.211499734099086541e+19,7.128315522192716595e+19,7.262214488027928986e+19,7.351088012901063066e+19,7.024343063842311373e+19,6.865829111293752115e+19,6.352102974034018304e+19,5.109307388972761088e+19,3.279657368190713856e+19,2.508654086222092698e+19,3.481278938544603136e+18,3.581267082865541120e+17
1.404824016576839680e+18,5.565387354794885120e+17,2.215759059477331968e+18,1.419605301144846336e+18,1.588817721733991629e+19,2.581519161599459328e+19,3.101042583867804877e+19,3.616304738871541760e+19,4.059188462344365670e+19,4.942139840108953600e+19,5.256337602276176691e+19,6.116080488601668813e+19,6.703881603833973965e+19,7.600320470834164531e+19,8.129625368445530931e+19,8.052175769384989491e+19,8.057830777588967014e+19,8.877803448728498995e+19,8.975434803619194470e+19,8.548918410237444096e+19,8.668997394520814387e+19,9.104266780068963942e+19,8.683418589030724403e+19,8.095860685770483302e+19,7.060987147568178790e+19,5.613159911815066419e+19,3.358647602944095027e+19,2.533519101879595827e+19,5.370024410784727040e+17,nan
3.904697018110443520e+17,nan,2.723836304566517760e+17,nan,2.938076488836055040e+17,6.892984767013191680e+17,6.613638032497049600e+17,1.028616973442875392e+18,nan,1.079719525122834432e+18,1.793226773966618624e+18,9.284423519498665984e+18,2.172153390392410112e+19,2.933876354417950720e+19,3.826284631693040026e+19,4.859385317346718515e+19,6.023088193170885837e+19,8.339709494969342362e+19,9.114421869463103078e+19,8.599632284556984320e+19,8.831311699059618611e+19,9.505453943983964160e+19,9.193009682960718234e+19,8.258426558569722675e+19,8.631571777929923789e+19,1.030607696969324298e+20,4.739617274951683277e+19,3.415659479867536179e+19,2.164495291904950272e+19,3.258001826974688870e+19
2.790739353733693440e+17,4.343955005783408640e+17,2.891379542809640960e+17,nan,3.125009271037624320e+17,7.978321628322856960e+17,3.773646570793205760e+17,nan,5.729356149455585280e+17,2.064705265835442176e+18,3.544815317467267072e+18,6.273178929880629248e+18,9.296061850078674944e+18,1.352908595950465843e+19,2.547098950091931648e+19,3.110791073861992448e+19,4.168021201894191923e+19,5.995005786588184576e+19,7.210763940917778842e+19,7.585356557384784282e+19,7.652710880483737600e+19,8.249119412542924390e+19,8.353383021572364698e+19,7.463479651687674675e+19,7.835488415829406515e+19,8.663630898167965286e+19,3.678556008603661107e+19,2.566409233005910426e+19,2.189804730162400461e+19,5.523084840635098726e+19
5.427629199353446400e+18,7.868576623975464960e+17,1.066673613500841984e+19,8.323017149241098240e+18,1.676310260002639053e+19,1.278854508698822246e+19,1.513041799273250816e+19,1.385614888732616294e+19,1.837086567676510208e+19,1.905984715052023808e+19,1.979491685317686067e+19,2.126343777737401958e+19,2.667965404603115110e+19,2.348106257064473395e+19,2.578028432083596083e+19,1.813150749295640576e+19,1.833431571123457229e+19,1.859239418001778278e+19,1.800766949831999488e+19,1.432217908978227610e+19,1.173049054513751654e+19,9.282261879638458368e+18,8.144483398925156352e+18,4.876529232500490240e+18,4.371889679235022848e+18,2.863309698147287040e+19,7.139032791882137600e+17,6.658363416735907840e+17,3.864879235302686720e+17,5.113860191745474560e+17
3.975405236503183360e+17,4.095727886307164160e+17,5.484424128888832000e+17,1.205653120202309632e+18,2.942967116556402688e+18,1.591022022645356954e+19,1.635878248767920538e+19,2.229198032762358989e+19,2.965135689897947955e+19,3.842078016714414490e+19,4.191165481854225613e+19,5.031221392582062899e+19,5.592896352319805850e+19,5.941923124417763738e+19,6.711598416242357043e+19,6.167839338772247347e+19,6.378164918049518387e+19,6.977204801336298701e+19,6.972057767504353690e+19,6.736086299411533005e+19,6.667133286405793382e+19,6.987910526153628058e+19,6.827558190163427328e+19,6.177077435468821299e+19,5.720580878434828288e+19,4.901432401211477197e+19,2.530795391675269120e+19,1.932122745272165990e+19,1.150867548166684672e+18,nan
nan,5.512487445200896000e+17,3.985939932286812160e+17,6.775266241780121600e+17,2.204686565068767232e+18,1.028126495049619866e+19,1.921194039496723661e+19,2.195399924933826970e+19,2.915902857741022003e+19,3.997223945244770304e+19,4.513686986848364134e+19,5.759949112169673523e+19,6.613875142179579494e+19,7.755764147113322086e+19,8.852000109847851827e+19,9.045515915555032269e+19,9.197440275016004403e+19,9.839858530846454579e+19,9.869851448833579418e+19,9.176896999762637619e+19,9.460424104975374746e+19,1.001630815687194706e+20,9.795392521400588698e+19,9.307269172100595712e+19,8.092824274459217101e+19,6.001274322280461107e+19,3.152777024880246784e+19,2.157539781347639296e+19,6.344273489171578880e+17,5.170102273090519040e+17
3.290607404491735040e+17,4.147499078495764480e+17,nan,nan,4.400954032164700160e+17,2.810448615057653760e+17,4.978342978440396800e+17,1.701693874063278080e+17,1.302194089411739648e+18,2.485500185535315968e+18,2.461112192997523456e+18,4.583459905674936320e+18,1.307220699232652493e+19,2.007171450742295757e+19,2.876524508499201229e+19,3.130183160441077760e+19,3.705780356312045978e+19,4.849818686575765094e+19,5.255270196387931750e+19,4.879244696367608627e+19,4.879130786962971034e+19,5.123331439882718413e+19,5.288147793081689702e+19,4.372321017646599373e+19,4.738150086635578982e+19,8.786707590953304064e+19,2.465408974487709286e+19,1.863733122024498790e+19,1.297787329270985523e+19,1.948783864870181274e+19
4.996374625538539520e+17,3.040188133707612160e+17,3.558000042432266240e+17,3.365017884693626880e+17,2.734172229263687680e+17,4.183670605867909120e+17,3.847186031627468800e+17,7.923027875756769280e+17,3.917215507748487168e+18,4.879948713662873600e+18,5.460817408082051072e+18,1.651384001547468800e+19,2.592843911463226573e+19,2.965447291493259674e+19,4.347938687593689907e+19,5.158234336994839757e+19,5.992567069797777408e+19,7.718793288531679642e+19,8.462669199717485773e+19,8.347939119600920166e+19,8.507139607209862758e+19,8.990728570556907520e+19,8.904081776632345395e+19,8.069270976173650739e+19,8.557529785306185728e+19,9.088697695419655782e+19,4.483454375326384128e+19,3.559446133869012582e+19,2.423412248255502746e+19,4.269394414756534682e+19
1.280127165920182272e+18,6.657012391823278080e+17,7.600771325577134080e+17,5.754964462461255680e+17,8.913466575667855360e+17,1.137438113145028608e+18,1.212804068951457792e+18,5.136915919787786240e+17,6.268143304064368640e+17,1.711744990889115648e+18,2.672936406623453184e+18,1.105460975242733158e+19,1.893051379676820275e+19,2.561865391252963328e+19,3.451605593612091392e+19,4.092889813149653402e+19,4.876420270898177638e+19,6.435069482638088602e+19,6.868137645907430605e+19,6.588812874136053350e+19,6.643020996408665702e+19,7.217273929363514982e+19,7.164676811527920026e+19,6.170366896102178816e+19,6.562947082994948506e+19,8.109505185266532352e+19,3.443719676315356365e+19,2.510867623031131341e+19,1.763669317559674470e+19,2.490929958782343578e+19
nan,2.630231443720110080e+17,4.157946156946554880e+17,2.943321159300546560e+17,1.149892487511277568e+18,nan,3.994293128281456640e+17,4.845495173209128960e+17,2.348657717121384448e+18,2.701528931625861120e+18,6.629439938733539328e+18,1.519049750709744435e+19,2.464112650278561382e+19,2.867102353556137574e+19,3.942282228814105805e+19,4.470559742760478310e+19,5.131258478914332262e+19,6.638600519860355072e+19,6.996735206478158234e+19,6.545248904029614899e+19,6.557692297023481446e+19,7.034971383041045299e+19,6.955371579041225114e+19,6.121025652098754150e+19,6.593656882563383296e+19,8.126273177394767462e+19,3.563604047040610304e+19,2.668340557970512282e+19,1.876664258376446771e+19,2.572536591405180518e+19
nan,nan,4.400970181241733120e+17,3.127134077258301440e+17,2.626069276812902400e+17,2.676934746298122240e+17,nan,5.852855013474304000e+17,6.542768323333980160e+17,3.126326898284560384e+18,6.048348593209737216e+18,1.109625925288748646e+19,2.061779575345093018e+19,2.664728882175593677e+19,3.714476613678451917e+19,4.273831164076936397e+19,5.041289840459933286e+19,6.659682116006680986e+19,7.120463249951791514e+19,6.661155901392551936e+19,6.735731816862738022e+19,7.188184370129770906e+19,7.264354577460232192e+19,6.152306757908981350e+19,6.675399854628064461e+19,8.285933700668771533e+19,3.377582952393002189e+19,2.439221246341991629e+19,1.655246146091194778e+19,2.386806647436607488e+19
9.932341395052298240e+17,2.951608728194908160e+17,nan,8.240251411460259840e+17,9.646022382426521600e+17,2.019965450506469376e+18,1.981286693025611776e+18,1.108034286000275456e+18,1.319613652130594816e+18,8.522462373766758400e+17,1.850246484910407680e+18,1.339787354038075392e+19,1.940071994438660915e+19,2.307493156264660173e+19,3.238710895465358950e+19,3.566556235761188864e+19,4.305060812742983680e+19,5.604469811713776026e+19,5.921491559545778995e+19,5.525955005788245197e+19,5.430653735939132621e+19,5.653220837875410534e+19,5.709435348966388531e+19,4.875321199075052749e+19,5.320428135059239731e+19,7.765418738814497587e+19,2.517512191700107264e+19,1.819822255999497011e+19,1.211738119916119654e+19,1.787711568666112819e+19
3.758368169530490880e+17,nan,8.717985090560327680e+17,6.591181194694492160e+17,5.123548607173099520e+17,nan,5.622031101481451520e+18,1.286516785330467635e+19,1.780583654685566566e+19,2.561073522978639053e+19,2.969416748371856589e+19,3.928372966918088294e+19,4.459248406938569933e+19,5.411239879029817344e+19,5.985637947519533056e+19,6.266327872927956992e+19,6.344069942081486848e+19,7.256095046112378880e+19,7.346009588594691277e+19,7.162766300123496448e+19,7.404624993276080947e+19,7.732399085218430976e+19,7.336096391758662861e+19,7.065351768925798400e+19,6.203833391223773594e+19,4.567392852209408410e+19,2.506466277985144013e+19,1.830151288133150310e+19,5.581655660119982080e+17,nan
3.249267485274275840e+17,nan,2.828304821331689472e+18,4.622851559007453184e+18,1.574410051217103258e+19,7.578363003725152256e+18,8.954429843433324544e+18,8.708469642055647232e+18,1.166314765695949210e+19,1.145073630412432998e+19,1.235330011059820954e+19,1.315603375882816717e+19,1.840027981183136563e+19,1.544591185920655360e+19,1.772499055637692416e+19,1.351208311169273037e+19,1.416558334521953485e+19,1.522610409165134234e+19,1.536370907137913651e+19,1.366649412665108070e+19,1.203890685526356787e+19,1.044714387173225267e+19,1.101621150785051034e+19,8.394889475569745920e+18,8.738776580563664896e+18,4.074865738937846989e+19,2.647193266004426752e+18,1.981120117014003712e+18,1.985666460155904000e+18,2.109435460437671936e+18
6.174493775558082560e+17,2.622269433346785280e+17,1.731690269255925760e+18,2.663188686287405056e+18,1.514218056812645581e+19,6.412437575096598528e+18,6.600637132132319232e+18,5.725491847120289792e+18,9.218072940564709376e+18,9.841818740176453632e+18,1.112026708927997542e+19,1.174292712115929088e+19,1.707045128436187136e+19,1.535070184882254643e+19,1.856247207057948672e+19,1.431135219878356582e+19,1.503487483032528486e+19,1.683816955738954138e+19,1.729661093059074458e+19,1.608216405382843597e+19,1.500469103711957811e+19,1.484950266744039014e+19,1.449321142201771622e+19,1.198634909994424730e+19,1.296690016666465075e+19,4.198851507937030963e+19,4.703585399300161536e+18,3.804062292232896512e+18,3.235820389347098624e+18,nan
3.192913391182151680e+17,3.219689248097566720e+17,2.900418215584727040e+18,3.801973495018029056e+18,1.075131056941694976e+19,6.292555073541111808e+18,7.112393824164380672e+18,7.113949633117683712e+18,9.987521623042818048e+18,1.146235594300666675e+19,1.257094074073507430e+19,1.339829685235744768e+19,1.784138375778166374e+19,1.683391334787842048e+19,1.889104572737755546e+19,1.588568022643323699e+19,1.711355433919394611e+19,1.901120035806091674e+19,1.871402435530561946e+19,1.779606518701962035e+19,1.702956374545976525e+19,1.571751322149978112e+19,1.584658819001928909e+19,1.325028279604949811e+19,1.316781942396629811e+19,3.281334123423072256e+19,4.297794140395012096e+18,3.405918411576836096e+18,1.966256643951820800e+18,5.583070250548592640e+17
2.911527749791252480e+17,nan,nan,2.520598623918489600e+17,5.429185558062563328e+18,2.259960801303461888e+18,2.856277221776031744e+18,2.961228905182134272e+18,4.084543310432043008e+18,4.656941367270834176e+18,5.423366942528372736e+18,5.594459747903340544e+18,8.218328798869848064e+18,7.402789138711183360e+18,8.815642888705671168e+18,6.624368441350422528e+18,7.211272904850276352e+18,8.349734182284427264e+18,8.200230837476655104e+18,7.643907640635949056e+18,7.127221837976567808e+18,6.485311006762336256e+18,6.320682230247063552e+18,5.035740165469896704e+18,5.891053009495916544e+18,3.237015668437653914e+19,1.858273469548986368e+18,1.521830470591971328e+18,1.410202827459919872e+18,4.492122100366049280e+17
3.256096826872299520e+17,3.666728342121349120e+17,4.567560623939911680e+17,4.830797795122216960e+17,1.649688334715112653e+19,9.225875624831221760e+17,9.720243540470005760e+17,1.411398546355126272e+18,1.433036660311851008e+18,1.278536310033743872e+18,1.615742919816249344e+18,1.844878256826744832e+18,3.209944757576925184e+18,2.829439792209461248e+18,3.063075842629304320e+18,2.197032589749911552e+18,2.530415785285779456e+18,2.696639678295048192e+18,2.560967365130977280e+18,2.603824129358430208e+18,2.503214142492508160e+18,2.049812380837216256e+18,1.864968120972607488e+18,1.678966762558717952e+18,1.997331728770793472e+18,2.631394548351657574e+19,3.201655883012505600e+17,3.716198806228828160e+17,4.219437031924695040e+17,6.067376604001075200e+17
2.079544961958674432e+18,6.112523925827092480e+17,4.377845458844778496e+18,3.885988003130114048e+18,4.283806978100166656e+18,7.798796393396568064e+18,1.028142987724036506e+19,1.495868417207854694e+19,1.736653217353590374e+19,2.162415235807523635e+19,2.489428025898801562e+19,2.651642054977152614e+19,3.367240066412838912e+19,3.232066986503359693e+19,4.072204041189326848e+19,3.667890525911908352e+19,3.902588099832787763e+19,4.394641983299754394e+19,4.262821534245689754e+19,4.047965087452679373e+19,4.008779812452696064e+19,4.140067218269614899e+19,4.088917937345475379e+19,3.605179660319378637e+19,3.834509858278106726e+19,4.604806594074719027e+19,1.673591827454125670e+19,1.374997784552485683e+19,1.009463274728587264e+19,7.130973921406353408e+18
nan,nan,3.057226440769536000e+18,1.931528981505376256e+18,4.556416042800250880e+18,2.545089042836357120e+18,4.340381799151566848e+18,5.352044921769426944e+18,9.078366244360421376e+18,1.589944281347810918e+19,1.023510745236216218e+19,3.090614595687651738e+19,4.087533432303779840e+19,4.196696025341938893e+19,5.161246559050294886e+19,5.684043227434529587e+19,6.093206248697416909e+19,6.121046762722007450e+19,5.616820845730909389e+19,4.511412756997472256e+19,4.413406688544030720e+19,4.636898259856942694e+19,4.616432830026822451e+19,4.421366273119826739e+19,4.452196579162665779e+19,5.043560112068965171e+19,4.989888551470707507e+19,5.352688685827489792e+19,5.366861830514173542e+19,1.297384490200800952e+20
2.819269309652533248e+18,3.226171556338073600e+17,2.568864057641664512e+18,2.625847897018597376e+18,2.850075151561654272e+18,6.438410788523737088e+18,1.282902360756479590e+19,1.598322450000301261e+19,2.118632682789483315e+19,2.586717212770933146e+19,2.946246739839732941e+19,3.789862649315983360e+19,4.312061183374707917e+19,4.820166617193250816e+19,5.707030057329465754e+19,6.333300885394397594e+19,7.042401882621555507e+19,7.807244161135096627e+19,7.883070881033040691e+19,8.060190769346825421e+19,8.617552564871128678e+19,9.509205477657935872e+19,9.267277735175127040e+19,7.672607642899972096e+19,7.024157026474891674e+19,5.267906223818984653e+19,3.514060492897674854e+19,2.617202052260324966e+19,2.027868877525876736e+19,3.072656052368860774e+19
9.661957054692065280e+17,nan,2.328445119990071296e+18,3.213304865111408640e+18,8.736986575633645568e+18,1.350255474392642355e+19,1.758291936041710387e+19,2.542888260362200678e+19,2.900219643784750694e+19,2.827645059379442483e+19,3.304339425113355059e+19,2.741217508073458893e+19,3.499089102769225728e+19,3.897561572475247002e+19,4.599213598326548070e+19,4.199455799527656653e+19,4.305527445477811814e+19,4.494774947045965824e+19,4.105953770506236723e+19,3.443168601087515034e+19,3.127463408478611046e+19,3.233791680442689126e+19,2.727330896116973568e+19,2.796967805355189862e+19,3.029179603387993293e+19,3.998008556742351258e+19,3.147693762722712781e+19,2.747510672826197606e+19,2.253060293815330406e+19,3.137640927909956813e+19
7.772651793594449920e+17,4.859383723054858240e+17,3.398631948019564544e+18,4.766128919222943744e+18,1.249021899507027149e+19,1.049720903419140506e+19,1.244881798423799398e+19,1.380615079507630490e+19,1.451350180959669453e+19,1.733939952509727539e+19,1.828045283561308160e+19,2.198168275310241382e+19,2.212840378373609882e+19,2.630643801812212122e+19,2.720391438429428122e+19,2.971012579548410675e+19,2.977553354319724544e+19,3.289620922659294413e+19,3.340228584155591475e+19,3.189272014829387776e+19,3.228930739536291430e+19,3.412661551463242138e+19,3.254780038002979635e+19,2.980128630454301491e+19,2.603662226271240192e+19,2.425241835604122010e+19,1.377319843159185818e+19,1.058797591808756941e+19,3.849473496849580032e+18,nan
5.878745763529359360e+17,2.777449006932951040e+17,2.434641725436723200e+18,6.273884816345661440e+18,9.277873728732004352e+18,1.002363618196874854e+19,1.199789507154752307e+19,1.334883202324706099e+19,1.435427713273194086e+19,1.731300684798414029e+19,1.802738154278276301e+19,2.121655460156565094e+19,2.254626438177934541e+19,2.639254517173977088e+19,2.817581229450408755e+19,2.874049068020426342e+19,2.903661115179689574e+19,3.247247283841086259e+19,3.302851565978648576e+19,3.192975389894062899e+19,3.165080559995060224e+19,3.297322561807214182e+19,2.977243511943017267e+19,2.759192324164340941e+19,2.441802899644009677e+19,1.975970389378570650e+19,1.277157302550187213e+19,1.002563179557316198e+19,4.099807005726736384e+18,nan
nan,3.635875015053803520e+17,3.966945181722214400e+17,nan,6.120797063631339520e+17,8.549224486786826240e+17,4.707027832767774720e+17,6.955336697034833920e+17,2.768491938536488960e+18,2.058719112216969216e+18,6.537128790756163584e+18,8.244371831285350400e+18,1.301850354589106176e+19,1.492913919512857805e+19,2.043401458389142733e+19,2.297697607172803789e+19,2.766409958293713715e+19,4.035129828514673459e+19,4.713230755103663718e+19,5.087354100007934362e+19,5.411055161076350976e+19,5.922285846745684378e+19,5.943082009673439642e+19,5.075421760018658099e+19,5.260749282731465114e+19,5.212090175741912678e+19,2.300921815070094131e+19,1.840663059099339981e+19,1.385712855218651136e+19,1.993303530483482624e+19
2.992399235195863040e+17,nan,nan,5.871066362004111360e+17,6.426493594307133440e+17,2.089677511364444160e+17,4.082083977798615040e+17,2.378158988484149248e+18,3.195491677229809664e+18,4.344420030482481152e+18,5.675268904742551552e+18,7.162966411239751680e+18,1.273382019425055539e+19,1.410084629959933952e+19,1.750962261677467238e+19,1.872549665962983424e+19,2.277165766840365875e+19,3.228923042954896998e+19,3.711964449511309312e+19,3.745518465758475059e+19,3.827180953572003021e+19,4.055959416595913114e+19,4.162963008601771213e+19,3.504225141484892979e+19,3.970736710131646464e+19,4.786934977755348992e+19,1.706238746608376218e+19,1.441852709470103142e+19,1.154596060815949824e+19,1.570411787133858611e+19
1.041390068742225920e+18,nan,1.831414187188813824e+18,4.366654354619367424e+18,1.027904063847320781e+19,8.635326280285290496e+18,9.945624732466413568e+18,9.595573215531368448e+18,1.196493831001656525e+19,1.305391661639847117e+19,1.444508799709321626e+19,1.621343254804535706e+19,2.083453368454139085e+19,2.078491052575660442e+19,2.483263723908838195e+19,2.373304864549843763e+19,2.502489564329803776e+19,2.761048519694352384e+19,2.905669483118985216e+19,2.683550102317537690e+19,2.620540609366904013e+19,2.629769250263479091e+19,2.545900042613004698e+19,1.800814228831993856e+19,1.641465307153301504e+19,2.213485571796788838e+19,8.019398558102847488e+18,6.563493430322790400e+18,1.245599202273132544e+18,nan
2.982157284383129600e+18,1.079464300986236928e+18,6.763843140601249792e+18,1.141502306694253773e+19,1.376093227987238912e+19,1.560550597197824000e+19,1.873400687962882048e+19,1.859982687862154854e+19,2.123782795253986099e+19,2.466232728599239066e+19,2.554823019277058048e+19,2.999280363791554970e+19,3.455999461979009843e+19,3.620383047401288499e+19,4.048928699443262259e+19,3.942145449567610470e+19,4.140869421953240269e+19,4.762623456251268301e+19,4.966285995064216781e+19,4.561858790284486246e+19,4.249937456991410586e+19,4.166891343745489306e+19,3.887960197136855859e+19,2.938310025105794662e+19,2.571010029461176320e+19,2.291404222517739520e+19,1.252744955829839462e+19,1.016675521250983936e+19,4.501593362247188480e+17,nan
